,x,y,stru_type,size
660,-24.729292,112.69549,HCP,0.03
661,17.326073,-0.09924805,HCP,0.96
662,-19.515703,85.780014,Decahedron,0.115
663,-38.971855,53.455322,HCP,0.3
664,-17.934504,28.491415,HCP,0.48
665,-45.87215,84.78089,HCP,0.14
666,-22.876057,26.909298,HCP,0.5
667,-24.926004,112.184364,HCP,0.03
668,-40.638733,76.925896,HCP,0.18
669,-50.407654,60.982616,HCP,0.28
670,-27.033226,24.284101,HCP,0.54
671,-38.98459,53.527023,HCP,0.3
672,21.283403,40.964718,SC,0.625
673,17.068012,13.0407915,Decahedron,0.765
674,-30.519335,22.33236,HCP,0.56
675,-57.61241,71.250824,HCP,0.24
676,13.373911,21.573515,Decahedron,0.735
677,-38.35554,54.704426,HCP,0.3
678,-5.709671,91.63205,SC,0.095
679,-36.63405,43.83689,HCP,0.36
680,-23.309414,107.75314,HCP,0.04
681,-17.405699,27.33569,HCP,0.48
682,-26.123661,100.83436,HCP,0.06
683,-42.812904,58.772076,HCP,0.28
684,-24.915028,122.66285,Decahedron,0.025
685,-32.175343,10.770155,HCP,0.72
686,9.874213,17.138708,Icosahedron,0.735
687,-29.032045,74.01196,HCP,0.16
688,-32.391766,75.31503,HCP,0.16
689,-20.922417,59.326424,Decahedron,0.255
690,-17.731989,33.917854,Decahedron,0.435
691,-6.8102765,-4.097406,HCP,1.0
692,-8.359186,82.77175,SC,0.125
693,-29.767797,109.6009,HCP,0.04
694,-20.878206,128.75151,BCC,0.045
695,1.8256822,50.53784,SC,0.405
696,-23.277435,41.913433,HCP,0.36
697,2.804998,31.783646,Decahedron,0.525
698,-16.541471,81.93446,Decahedron,0.125
699,-3.7964501,75.18372,SC,0.165
700,-32.894646,15.556656,HCP,0.64
701,-10.788971,56.16043,Decahedron,0.275
702,-36.52599,28.117594,HCP,0.49
703,4.1356087,55.58968,FCC,0.315
704,-10.085726,30.958208,Decahedron,0.505
705,-26.650795,73.75337,HCP,0.16
706,-55.79934,18.83706,HCP,0.6
707,-64.28455,59.345158,HCP,0.3
708,-65.29381,44.550625,HCP,0.4
709,-26.802063,48.514023,HCP,0.32
710,-68.38105,80.04628,HCP,0.2
711,-29.806198,109.39356,HCP,0.04
712,-23.119164,28.404305,HCP,0.5
713,-42.390568,58.77009,HCP,0.28
714,25.21239,50.867767,BCC,0.565
715,-18.35801,28.492212,HCP,0.48
716,-10.326719,1.3928729,HCP,0.9
717,-36.49296,15.694136,HCP,0.64
718,-16.411411,26.437876,HCP,0.48
719,27.809855,5.6494145,HCP,0.96
720,13.891727,54.579514,BCC,0.445
721,17.402636,31.073915,SC,0.645
722,-16.19484,88.69482,Decahedron,0.095
723,-3.436056,74.92274,SC,0.165
724,-20.978859,53.079998,HCP,0.27
725,-43.106564,58.496246,HCP,0.28
726,-50.986507,96.81421,HCP,0.08
727,-54.693237,93.22229,HCP,0.09
728,17.718294,14.2104,Decahedron,0.765
729,-37.29238,45.109066,HCP,0.36
730,-25.689102,90.26311,HCP,0.09
731,8.22099,49.30847,FCC,0.435
732,-33.49624,43.537125,HCP,0.36
733,0.4035592,25.66213,Decahedron,0.58
734,-27.310085,5.576543,HCP,0.8
735,-2.5498242,84.548035,SC,0.135
736,-23.416277,9.857821,HCP,0.72
737,-25.06314,112.0535,HCP,0.03
738,-3.2086692,4.216663,HCP,0.9
739,-1.6745584,-2.8360634,HCP,1.0
740,-21.415016,49.059513,Decahedron,0.31
741,-2.3502607,84.21614,SC,0.135
742,-5.564276,54.13027,SC,0.315
743,-19.663507,102.27167,Decahedron,0.065
744,18.799873,20.565456,Decahedron,0.73
745,-4.502577,-4.067113,HCP,1.0
746,-15.265599,102.76401,Icosahedron,0.065
747,-26.65123,15.435645,HCP,0.63
748,-0.06339538,6.3820214,HCP,0.84
749,-22.953817,12.8563,HCP,0.72
750,-20.64185,74.6188,Decahedron,0.155
751,4.9322925,43.05312,SC,0.465
752,-4.3657846,58.283134,SC,0.285
753,21.885168,0.31227496,HCP,0.98
754,-12.341117,25.133217,Decahedron,0.555
755,27.56685,11.098193,Decahedron,0.89
756,23.500162,50.7632,BCC,0.565
757,-10.692639,25.46071,Decahedron,0.555
758,-7.0200925,37.390076,Decahedron,0.425
759,46.339684,13.761138,SC,0.975
760,28.29805,28.37212,Octahedron,0.73
761,-23.25076,1.9201835,HCP,0.81
762,-64.98852,51.172012,HCP,0.36
763,-23.044445,1.9243143,HCP,0.81
764,-20.94001,59.31728,Decahedron,0.255
765,-27.028168,48.69422,HCP,0.32
766,-59.95695,36.379814,HCP,0.45
767,36.11215,45.670647,BCC,0.745
768,-19.382586,34.60812,Decahedron,0.435
769,-10.773337,88.44001,Octahedron,0.095
770,-36.86182,2.9345934,HCP,0.8
771,-22.958542,50.31998,Decahedron,0.31
772,-33.103573,44.067783,HCP,0.36
773,-2.9402072,12.624904,HCP,0.72
774,-20.970284,74.853455,Decahedron,0.155
775,-57.741364,78.297455,HCP,0.18
776,-7.8343973,-4.348985,HCP,1.0
777,-18.203379,44.584972,Decahedron,0.355
778,40.358097,34.81668,FCC,0.855
779,-20.444313,19.129374,HCP,0.6
780,-15.691056,21.723963,HCP,0.6
781,-16.522472,34.761536,Decahedron,0.435
782,-22.902714,3.696962,HCP,0.81
783,9.363893,17.67408,Icosahedron,0.735
784,25.0471,60.17779,BCC,0.455
785,-23.227308,107.445045,HCP,0.04
786,-31.306684,10.941886,HCP,0.72
787,-22.833204,50.862278,Decahedron,0.31
788,-45.09543,14.24771,HCP,0.63
789,-65.661316,76.46879,HCP,0.2
790,0.44842148,25.729216,Decahedron,0.58
791,21.667555,55.957447,BCC,0.455
792,-56.33404,35.754963,HCP,0.45
793,-19.31963,14.445121,HCP,0.7
794,36.085445,22.230274,Decahedron,0.88
795,-32.865185,23.347633,HCP,0.56
796,1.1703315,87.07051,BCC,0.135
797,-6.3080726,20.763786,HCP,0.64
798,-31.16961,67.93088,HCP,0.2
799,26.643066,21.86463,Decahedron,0.78
800,-30.52926,96.93257,HCP,0.08
801,-11.211289,6.423414,HCP,0.8
802,-48.005318,25.820314,HCP,0.54
803,37.961033,51.000523,BCC,0.745
804,-5.480158,66.47817,Octahedron,0.22
805,-31.056713,22.760464,HCP,0.56
806,35.383472,21.051373,Decahedron,0.88
807,-36.064312,105.296036,HCP,0.05
808,0.7820855,25.339098,Decahedron,0.58
809,-31.183708,31.717274,HCP,0.48
810,62.85672,16.550924,SC,0.925
811,-12.089533,77.90173,Decahedron,0.145
812,-38.366196,23.521389,HCP,0.56
813,51.067383,25.602146,SC,0.855
814,-32.25657,1.8368063,HCP,0.8
815,-37.4999,38.71481,HCP,0.42
816,-11.33692,13.666679,HCP,0.72
817,-6.8872366,21.109018,HCP,0.64
818,-39.842068,89.02796,HCP,0.12
819,-23.151283,107.56029,HCP,0.04
820,-54.101315,56.358196,HCP,0.32
821,-2.2029316,42.452564,Octahedron,0.425
822,0.5856695,20.621986,Decahedron,0.635
823,43.465908,32.6463,FCC,0.855
824,-21.839434,116.60709,Octahedron,0.03
825,17.7947,58.176918,BCC,0.415
826,-26.186485,15.534239,HCP,0.63
827,2.6561937,31.586956,Decahedron,0.525
828,64.085915,16.286352,SC,0.925
829,-10.37317,67.85429,Decahedron,0.195
830,-18.291382,44.31493,Decahedron,0.355
831,34.48481,21.251,Decahedron,0.88
832,28.754515,10.906393,Decahedron,0.89
833,26.732256,21.995087,Decahedron,0.78
834,-52.328114,31.935495,HCP,0.48
835,-24.835411,82.412605,HCP,0.12
836,-39.48533,29.371172,HCP,0.49
837,-45.903156,14.495954,HCP,0.63
838,-0.3043186,37.266346,SC,0.435
839,40.492123,34.946873,FCC,0.855
840,1.9330304,77.208786,BCC,0.165
841,-41.264786,65.33922,HCP,0.24
842,-22.24172,116.19994,Octahedron,0.03
843,-22.469316,20.03717,HCP,0.6
844,-31.833242,52.689842,HCP,0.3
845,2.3577125,50.202965,SC,0.405
846,16.434904,13.120291,Decahedron,0.765
847,5.2480874,30.93869,Decahedron,0.525
848,-34.392315,80.25192,HCP,0.15
849,-0.25960702,68.55873,FCC,0.215
850,-66.49946,44.165443,HCP,0.4
851,-5.318289,11.649403,HCP,0.72
852,47.37617,14.697812,SC,0.975
853,-12.912075,30.58084,Decahedron,0.505
854,34.2135,37.622852,BCC,0.715
855,-42.51836,58.820248,HCP,0.28
856,-49.10843,31.915083,HCP,0.48
857,-22.015112,116.14067,Octahedron,0.03
858,-34.190937,1.2199787,HCP,0.8
859,-41.53245,89.57521,HCP,0.12
860,46.700703,10.640618,SC,0.975
861,34.193962,6.2221437,HCP,1.0
862,-38.43299,61.949387,HCP,0.24
863,-34.336838,93.05634,HCP,0.1
864,-31.139591,16.576557,HCP,0.64
865,-25.073439,122.802666,Decahedron,0.025
866,34.012775,35.876205,BCC,0.715
867,14.588287,13.103748,Decahedron,0.765
868,26.652735,27.072668,Octahedron,0.73
869,36.06286,6.0892305,HCP,1.0
870,-21.976248,50.161503,Decahedron,0.31
871,62.649403,11.073459,SC,0.925
872,-71.36941,62.766018,HCP,0.3
873,22.420195,17.929321,Decahedron,0.78
874,22.001343,23.895018,Decahedron,0.73
875,-9.682529,99.30569,BCC,0.075
876,25.490904,36.456734,FCC,0.675
877,-8.8451,1.0005891,HCP,0.9
878,-17.204304,-0.030418962,HCP,0.9
879,-9.640394,99.55289,BCC,0.075
880,-25.328793,10.798673,HCP,0.72
881,-57.79515,78.481514,HCP,0.18
882,-61.05489,29.362387,HCP,0.5
883,42.23942,45.096992,BCC,0.785
884,47.496742,38.42451,BCC,0.865
885,-14.455768,18.504179,HCP,0.6
886,1.2143878,86.62994,BCC,0.135
887,-52.49772,68.57281,HCP,0.24
888,5.686269,6.178297,HCP,0.84
889,-15.938526,81.08864,Decahedron,0.125
890,-34.771317,23.380344,HCP,0.56
891,-3.1945019,1.3977534,HCP,0.9
892,32.934696,17.941784,Decahedron,0.88
893,32.19731,44.24977,BCC,0.685
894,-21.933462,54.07926,HCP,0.27
895,-22.700676,19.831457,HCP,0.6
896,14.3071375,53.045315,BCC,0.445
897,-19.715727,85.73163,Decahedron,0.115
898,14.922302,47.07337,BCC,0.475
899,-21.115257,129.74036,BCC,0.045
900,-46.5569,46.48834,HCP,0.35
901,58.42966,16.459572,SC,0.885
902,-32.547005,67.485054,HCP,0.2
903,-53.165173,83.74214,HCP,0.16
904,-34.66147,78.82341,HCP,0.15
905,-44.129158,31.328127,HCP,0.48
906,-6.5450954,59.078503,SC,0.285
907,-10.34057,57.244476,Decahedron,0.275
908,-20.847013,74.55866,Decahedron,0.155
909,-50.520004,52.781147,HCP,0.32
910,-59.63922,64.1258,HCP,0.27
911,12.449268,3.78725,HCP,0.96
912,-23.37832,107.581406,HCP,0.04
913,-16.723131,14.175589,HCP,0.7
914,-46.950386,8.604013,HCP,0.7
915,-12.076161,39.913967,Decahedron,0.4
916,-29.75333,109.40116,HCP,0.04
917,-5.837969,66.58776,Octahedron,0.22
918,-33.90803,92.51828,HCP,0.1
919,-40.398746,76.77224,HCP,0.18
920,1.4526167,-1.5452389,HCP,1.0
921,-48.419777,53.50575,HCP,0.32
922,-62.338833,35.78754,HCP,0.45
923,-53.296207,68.487854,HCP,0.24
924,16.249935,4.802403,HCP,0.9
925,-58.88676,42.40253,HCP,0.4
926,-37.288147,61.593693,HCP,0.24
927,-21.010645,59.300564,Decahedron,0.255
928,-51.810345,67.72844,HCP,0.24
929,-21.045294,59.246544,Decahedron,0.255
930,3.327704,6.928682,HCP,0.84
931,-12.405854,9.15765,HCP,0.8
932,-58.813923,36.23754,HCP,0.45
933,4.9147444,0.0058921315,HCP,1.0
934,-23.164068,107.36796,HCP,0.04
935,-24.576286,82.85818,HCP,0.12
936,-42.26729,58.713688,HCP,0.28
937,1.0210135,79.715866,BCC,0.165
938,-15.676167,51.85357,Decahedron,0.27
939,23.467752,47.816895,BCC,0.565
940,-39.99082,102.02352,HCP,0.06
941,8.079502,41.18029,FCC,0.465
942,-42.40271,36.171535,HCP,0.42
943,42.887146,48.90984,BCC,0.785
944,-30.42698,96.77714,HCP,0.08
945,-30.97367,3.3320317,HCP,0.8
946,12.230667,8.230741,HCP,0.8
947,-52.82264,40.13248,HCP,0.4
948,25.12215,35.53172,FCC,0.675
949,-57.510986,64.82891,HCP,0.27
950,-27.492268,61.019615,HCP,0.24
951,-33.24322,58.13562,HCP,0.25
952,-18.969215,14.249065,HCP,0.7
953,-47.243717,8.817261,HCP,0.7
954,-1.6334567,8.177011,HCP,0.84
955,-15.402591,102.961754,Icosahedron,0.065
956,-19.19352,14.479893,HCP,0.7
957,0.85167724,79.41362,BCC,0.165
958,-33.328217,44.416405,HCP,0.36
959,13.450272,65.661156,BCC,0.295
960,-31.915245,10.675918,HCP,0.72
961,7.533062,37.549915,FCC,0.465
962,-51.3328,16.935602,HCP,0.6
963,-63.774952,94.16443,HCP,0.1
964,-10.125969,57.172974,Decahedron,0.275
965,1.0352821,88.73458,BCC,0.135
966,-1.6941248,29.866373,Decahedron,0.5
967,-17.6047,14.585891,HCP,0.7
968,-65.90493,76.91388,HCP,0.2
969,-22.67799,20.053947,HCP,0.6
970,-17.534399,93.28175,Decahedron,0.09
971,58.461548,21.917133,SC,0.895
972,25.47729,60.141735,BCC,0.455
973,-10.875239,88.667694,Octahedron,0.095
974,48.13699,38.046734,BCC,0.865
975,-58.796474,79.29977,HCP,0.18
976,-37.868217,9.598465,HCP,0.72
977,-27.195744,61.75317,HCP,0.24
978,37.055225,5.6017184,HCP,1.0
979,57.907856,14.201927,SC,0.885
980,-38.04208,14.5208235,HCP,0.64
981,23.392847,10.442331,Decahedron,0.865
982,-16.294388,93.77684,Decahedron,0.09
983,29.260971,29.391552,Octahedron,0.73
984,-30.71443,96.98969,HCP,0.08
985,-15.726303,67.66777,Decahedron,0.2
986,24.666355,0.7261422,HCP,0.98
987,7.5708437,38.311195,FCC,0.465
988,-18.769855,113.111885,Decahedron,0.035
989,-34.781326,93.276566,HCP,0.1
990,-0.623317,68.53697,FCC,0.215
991,0.86879706,86.71284,BCC,0.135
992,13.481949,30.389069,SC,0.615
993,-20.181633,93.95601,HCP,0.08
994,-27.800676,5.371712,HCP,0.8
995,-14.773729,38.502647,Decahedron,0.4
996,-60.08386,64.075096,HCP,0.27
997,-30.600264,3.600473,HCP,0.8
998,-7.0431437,51.100124,SC,0.315
999,1.8453597,77.17704,BCC,0.165
1000,0.968976,87.36142,BCC,0.135
1001,-16.59785,-0.015090913,HCP,0.9
1002,-7.1895866,92.053856,SC,0.095
1003,-18.474686,28.754028,HCP,0.48
1004,-30.314741,96.79422,HCP,0.08
1005,-30.437714,85.335464,HCP,0.12
1006,-18.591442,113.222115,Decahedron,0.035
1007,-38.29407,61.91842,HCP,0.24
1008,-37.642014,45.017815,HCP,0.36
1009,-3.9852307,75.32642,SC,0.165
1010,-57.75034,17.383326,HCP,0.6
1011,-19.77202,134.03618,BCC,0.045
1012,-22.91872,50.56797,Decahedron,0.31
1013,32.224556,42.640755,BCC,0.685
1014,-58.454906,78.956245,HCP,0.18
1015,-16.047297,112.33547,SC,0.035
1016,-60.91796,89.197136,HCP,0.1
1017,-39.042023,37.183964,HCP,0.42
1018,1.2468045,87.157524,BCC,0.135
1019,-19.34673,102.21758,Decahedron,0.065
1020,-34.580486,79.84271,HCP,0.15
1021,-29.866623,109.544174,HCP,0.04
1022,-50.879913,32.831448,HCP,0.48
1023,-55.674072,47.78477,HCP,0.36
1024,-7.349223,92.02058,SC,0.095
1025,14.527273,40.148415,SC,0.585
1026,0.9803659,6.6914525,HCP,0.84
1027,-15.575543,12.266558,HCP,0.7
1028,13.847644,1.1162337,HCP,0.96
1029,-64.9928,30.682812,HCP,0.5
1030,-2.3377,30.410002,Decahedron,0.5
1031,-48.776684,9.034581,HCP,0.7
1032,-39.62571,102.208496,HCP,0.06
1033,-20.81607,74.63119,Decahedron,0.155
1034,37.293316,49.92515,BCC,0.745
1035,-25.231344,17.340364,HCP,0.63
1036,27.308802,34.004295,FCC,0.675
1037,14.133038,51.829754,BCC,0.445
1038,-20.242786,17.335585,HCP,0.6
1039,-40.61266,102.600136,HCP,0.06
1040,8.134962,80.61725,BCC,0.175
1041,-17.600323,14.577171,HCP,0.7
1042,23.667107,14.097097,Decahedron,0.865
1043,1.1399016,78.275345,BCC,0.165
1044,-21.220745,129.58363,BCC,0.045
1045,1.1203135,55.36919,FCC,0.315
1046,-60.15942,17.72691,HCP,0.6
1047,1.7827076,-0.8250101,HCP,1.0
1048,-21.033817,53.133766,HCP,0.27
1049,4.314346,31.94928,Decahedron,0.525
1050,19.7796,31.83495,SC,0.645
1051,-25.675089,90.11809,HCP,0.09
1052,-16.56346,47.82546,Decahedron,0.355
1053,-31.477352,67.99079,HCP,0.2
1054,-16.790815,47.570137,Decahedron,0.355
1055,-10.928619,88.307014,Octahedron,0.095
1056,-33.455326,44.41282,HCP,0.36
1057,-40.261944,102.469864,HCP,0.06
1058,-5.2414765,12.02619,HCP,0.72
1059,4.0895257,8.455141,HCP,0.84
1060,-66.93171,78.034225,HCP,0.2
1061,-52.17961,68.3064,HCP,0.24
1062,-5.6822033,25.741629,Decahedron,0.555
1063,1.119145,87.841385,BCC,0.135
1064,-11.75335,44.89938,Decahedron,0.375
1065,-20.152756,19.143822,HCP,0.6
1066,-52.82694,83.25892,HCP,0.16
1067,-40.994217,7.613894,HCP,0.72
1068,-41.78923,14.524262,HCP,0.63
1069,62.90056,18.627018,SC,0.925
1070,-44.066757,13.91591,HCP,0.63
1071,-40.146206,74.9693,HCP,0.18
1072,-44.233135,99.65927,HCP,0.07
1073,17.198421,29.403072,SC,0.645
1074,-66.906746,43.94011,HCP,0.4
1075,34.920464,37.967373,BCC,0.715
1076,-16.130932,81.33194,Decahedron,0.125
1077,7.1276693,69.9434,BCC,0.255
1078,-64.7537,44.52007,HCP,0.4
1079,-6.028796,66.68146,Octahedron,0.22
1080,48.64489,24.384651,SC,0.855
1081,4.182599,55.7679,FCC,0.315
1082,-45.343258,60.498924,HCP,0.28
1083,14.937441,46.937584,BCC,0.475
1084,9.757124,1.655694,HCP,0.96
1085,-17.191437,69.22827,Decahedron,0.2
1086,-34.96557,15.323679,HCP,0.64
1087,-52.931812,68.96064,HCP,0.24
1088,-29.79318,109.411964,HCP,0.04
1089,6.14277,19.24981,Decahedron,0.71
1090,-30.731028,85.92526,HCP,0.12
1091,-8.924098,36.434914,Decahedron,0.425
1092,-15.910147,111.8159,SC,0.035
1093,-25.81215,90.56331,HCP,0.09
1094,-24.412498,32.012493,HCP,0.45
1095,39.64951,14.177055,Decahedron,0.96
1096,13.903937,54.160576,BCC,0.445
1097,-14.440939,61.551193,Decahedron,0.245
1098,-1.5187284,20.811071,Decahedron,0.635
1099,-49.646687,74.938995,HCP,0.21
1100,-1.539343,30.073233,Decahedron,0.5
1101,12.1127405,34.94511,SC,0.585
1102,36.68905,28.75688,FCC,0.825
1103,5.1021843,4.0462637,HCP,0.84
1104,18.072514,7.442613,HCP,0.9
1105,-3.8665261,75.10594,SC,0.165
1106,-25.60043,10.71196,HCP,0.72
1107,2.1815228,24.850965,Decahedron,0.58
1108,-47.49186,25.474915,HCP,0.54
1109,-63.570778,93.21571,HCP,0.1
1110,9.958039,15.670475,Icosahedron,0.735
1111,-2.2097158,-2.412262,HCP,1.0
1112,2.1059184,50.708534,SC,0.405
1113,20.166874,38.153324,SC,0.625
1114,-27.595303,76.09578,HCP,0.16
1115,-25.693567,11.104787,HCP,0.72
1116,-12.759826,78.238625,Decahedron,0.145
1117,-38.95715,53.21884,HCP,0.3
1118,-54.518276,99.28693,HCP,0.08
1119,16.993492,48.21855,BCC,0.475
1120,-4.3438697,58.42457,SC,0.285
1121,-15.369025,19.701435,HCP,0.6
1122,5.1020107,61.289665,BCC,0.285
1123,-0.41239962,68.418106,FCC,0.215
1124,29.871136,24.230835,Decahedron,0.78
1125,-5.104063,66.340836,Octahedron,0.22
1126,16.99699,0.14242987,HCP,0.96
1127,-37.809322,61.710308,HCP,0.24
1128,-20.399218,4.641615,HCP,0.81
1129,-37.298466,53.365337,HCP,0.3
1130,-30.031364,109.32249,HCP,0.04
1131,-35.362446,7.361218,HCP,0.72
1132,-32.81569,15.501251,HCP,0.64
1133,-15.308168,111.64973,SC,0.035
1134,-27.276,24.204838,HCP,0.54
1135,-15.747107,67.133896,Decahedron,0.2
1136,52.37809,7.0419464,SC,0.885
1137,-50.53614,42.72389,HCP,0.4
1138,-36.84548,38.531204,HCP,0.42
1139,-57.884403,56.309135,HCP,0.32
1140,-10.571016,68.041985,Decahedron,0.195
1141,-52.5771,25.590885,HCP,0.54
1142,-61.12374,52.058712,HCP,0.36
1143,-0.36687303,68.58225,FCC,0.215
1144,-37.894665,7.540466,HCP,0.72
1145,-55.868164,94.59963,HCP,0.09
1146,-11.275174,46.510735,Decahedron,0.375
1147,55.21632,31.191181,SC,0.855
1148,-39.46291,53.353775,HCP,0.3
1149,-44.421608,10.113683,HCP,0.7
1150,-11.978087,13.82537,HCP,0.72
1151,46.1136,31.044802,FCC,0.855
1152,-44.146374,49.04759,HCP,0.35
1153,-31.79701,67.84461,HCP,0.2
1154,5.303119,12.786084,HCP,0.75
1155,-36.407917,9.052205,HCP,0.72
1156,-31.516006,67.534195,HCP,0.2
1157,-46.137165,85.315315,HCP,0.14
1158,-4.9866543,53.22646,SC,0.315
1159,-2.3945687,42.26172,Octahedron,0.425
1160,14.783888,56.05793,BCC,0.445
1161,46.77743,12.978817,SC,0.975
1162,4.4494247,31.865063,Decahedron,0.525
1163,-52.30666,82.95103,HCP,0.16
1164,-27.134892,61.51595,HCP,0.24
1165,5.6099963,61.683647,BCC,0.285
1166,21.115757,37.170715,SC,0.625
1167,-17.50202,33.872334,Decahedron,0.435
1168,-24.815111,112.400856,HCP,0.03
1169,-35.892704,59.120293,HCP,0.25
1170,-10.89453,88.715675,Octahedron,0.095
1171,9.256456,70.84102,BCC,0.255
1172,24.758255,19.541134,Decahedron,0.78
1173,1.3204345,9.223685,HCP,0.84
1174,-5.7688584,14.229184,HCP,0.72
1175,-36.470688,15.502046,HCP,0.64
1176,-46.492195,85.48975,HCP,0.14
1177,8.133938,81.47965,BCC,0.175
1178,22.374989,18.366636,Decahedron,0.78
1179,2.2366216,50.79438,SC,0.405
1180,-35.789494,104.82202,HCP,0.05
1181,-62.547836,92.24512,HCP,0.1
1182,-43.214848,58.69628,HCP,0.28
1183,-2.228137,42.34017,Octahedron,0.425
1184,-18.405817,4.1101837,HCP,0.81
1185,-52.634605,82.99462,HCP,0.16
1186,-36.266277,2.620524,HCP,0.8
1187,-20.315992,92.8739,HCP,0.08
1188,-45.872612,71.66634,HCP,0.21
1189,-54.511032,92.32771,HCP,0.09
1190,-61.12764,89.84627,HCP,0.1
1191,-24.825592,112.42449,HCP,0.03
1192,-10.978463,88.3382,Octahedron,0.095
1193,-34.122276,81.04318,HCP,0.15
1194,2.138013,31.205708,Decahedron,0.525
1195,-39.014313,37.112446,HCP,0.42
1196,-16.508791,57.31757,Icosahedron,0.275
1197,-38.796616,37.013752,HCP,0.42
1198,0.45040807,40.007915,SC,0.435
1199,0.19447587,36.897755,SC,0.435
1200,12.689515,7.6391587,HCP,0.8
1201,-10.337269,12.7346325,HCP,0.72
1202,-25.26149,123.31632,Decahedron,0.025
1203,-53.653797,25.95673,HCP,0.54
1204,-20.213438,74.36087,Decahedron,0.155
1205,23.00007,14.689842,Decahedron,0.865
1206,-53.594784,96.588615,HCP,0.08
1207,0.13056779,27.636652,Decahedron,0.58
1208,3.6498866,55.380157,FCC,0.315
1209,19.796434,6.515,HCP,0.9
1210,-4.2663264,50.89137,SC,0.315
1211,-15.562772,22.00005,HCP,0.6
1212,-39.59515,37.562828,HCP,0.42
1213,-20.982012,59.306,Decahedron,0.255
1214,-38.530178,61.912537,HCP,0.24
1215,-2.4029994,29.764381,Decahedron,0.5
1216,-6.9737186,38.298977,Decahedron,0.425
1217,5.87047,44.861656,SC,0.465
1218,18.356737,62.03598,BCC,0.415
1219,26.596542,6.508328,HCP,0.96
1220,17.216753,28.582882,SC,0.645
1221,-68.19062,31.585157,HCP,0.5
1222,-49.040005,23.511715,HCP,0.54
1223,9.24146,82.55957,BCC,0.175
1224,22.509806,0.5141443,HCP,0.98
1225,-39.423225,45.892235,HCP,0.36
1226,13.814548,55.393536,BCC,0.445
1227,-19.546515,85.79192,Decahedron,0.115
1228,0.6972848,25.555103,Decahedron,0.58
1229,-12.262824,25.040619,Decahedron,0.555
1230,-15.763833,19.8806,HCP,0.6
1231,-6.93826,10.796779,HCP,0.72
1232,-5.647929,32.132954,Decahedron,0.5
1233,44.644344,40.81391,BCC,0.865
1234,20.135342,21.721687,Decahedron,0.73
1235,-54.88226,93.36917,HCP,0.09
1236,-56.930984,95.47871,HCP,0.09
1237,-43.409313,37.73471,HCP,0.42
1238,-54.96106,93.123726,HCP,0.09
1239,20.836607,22.454021,Decahedron,0.73
1240,-8.556442,81.9699,SC,0.125
1241,12.481452,8.176868,HCP,0.8
1242,8.661187,14.221195,Icosahedron,0.735
1243,-31.993322,52.77821,HCP,0.3
1244,-12.187037,41.07065,Decahedron,0.4
1245,-40.460964,76.7346,HCP,0.18
1246,-15.314188,0.96858954,HCP,0.9
1247,-42.389313,37.137848,HCP,0.42
1248,37.29384,28.080427,FCC,0.825
1249,29.575268,29.791422,Octahedron,0.73
1250,-47.425774,53.01746,HCP,0.32
1251,-48.508564,87.61334,HCP,0.14
1252,-5.9941454,2.1135235,HCP,0.9
1253,-39.994907,102.16438,HCP,0.06
1254,-10.792549,88.76499,Octahedron,0.095
1255,-27.440735,75.95734,HCP,0.16
1256,-43.7499,31.169773,HCP,0.48
1257,-27.415617,75.8978,HCP,0.16
1258,-40.676483,89.50481,HCP,0.12
1259,-0.49404013,68.5795,FCC,0.215
1260,7.9274416,40.60245,FCC,0.465
1261,-20.293663,19.26136,HCP,0.6
1262,-44.90727,9.028848,HCP,0.7
1263,-9.433053,98.91488,BCC,0.075
1264,71.8308,22.450653,SC,0.925
1265,-30.039783,109.82689,HCP,0.04
1266,46.976643,39.83222,BCC,0.865
1267,-27.597546,61.08972,HCP,0.24
